timestamp,client_count,elapsed_time_ms
2024-12-04 01:19:46,735,19.187
2024-12-04 01:19:46,736,19.081
2024-12-04 01:19:46,737,17.924
2024-12-04 01:19:46,738,16.385
2024-12-04 01:19:46,739,18.070
2024-12-04 01:19:46,740,22.821
2024-12-04 01:19:46,741,21.738
2024-12-04 01:19:46,742,18.396
2024-12-04 01:19:46,743,16.848
2024-12-04 01:19:46,744,17.341
2024-12-04 01:19:46,745,19.892
2024-12-04 01:19:46,746,15.083
2024-12-04 01:19:46,747,19.174
2024-12-04 01:19:46,748,14.699
2024-12-04 01:19:47,749,18.431
2024-12-04 01:19:47,750,12.218
2024-12-04 01:19:47,751,19.537
2024-12-04 01:19:47,752,17.185
2024-12-04 01:19:47,753,18.082
2024-12-04 01:19:47,754,18.195
2024-12-04 01:19:47,755,19.478
2024-12-04 01:19:47,756,18.209
2024-12-04 01:19:47,757,19.234
2024-12-04 01:19:47,758,19.504
2024-12-04 01:19:47,759,18.113
2024-12-04 01:19:47,760,18.970
2024-12-04 01:19:47,761,18.644
2024-12-04 01:19:47,762,18.864
2024-12-04 01:19:47,763,17.248
2024-12-04 01:19:47,764,18.086
2024-12-04 01:19:48,765,18.393
2024-12-04 01:19:48,766,18.943
2024-12-04 01:19:48,767,16.071
2024-12-04 01:19:48,768,14.832
2024-12-04 01:19:48,769,19.070
2024-12-04 01:19:48,770,17.303
2024-12-04 01:19:48,771,19.983
2024-12-04 01:19:48,772,17.591
2024-12-04 01:19:48,773,17.915
2024-12-04 01:19:48,774,19.792
2024-12-04 01:19:48,775,18.925
2024-12-04 01:19:48,776,13.471
2024-12-04 01:19:48,777,18.831
2024-12-04 01:19:48,778,18.902
2024-12-04 01:19:48,779,18.736
2024-12-04 01:19:48,780,17.642
2024-12-04 01:19:48,781,16.796
2024-12-04 01:19:49,782,18.941
2024-12-04 01:19:49,783,19.733
2024-12-04 01:19:49,784,16.464
2024-12-04 01:19:49,785,15.583
2024-12-04 01:19:49,786,19.174
2024-12-04 01:19:49,787,19.137
2024-12-04 01:19:49,788,21.540
2024-12-04 01:19:49,789,18.333
2024-12-04 01:19:49,790,14.782
2024-12-04 01:19:49,791,15.955
2024-12-04 01:19:49,792,20.678
2024-12-04 01:19:49,793,19.930
2024-12-04 01:19:49,794,19.933
2024-12-04 01:19:49,795,13.148
2024-12-04 01:19:49,796,21.761
2024-12-04 01:19:49,797,19.604
2024-12-04 01:19:49,798,18.358
2024-12-04 01:19:50,799,20.364
2024-12-04 01:19:50,800,14.215
2024-12-04 01:19:50,801,17.360
2024-12-04 01:19:50,802,24.324
2024-12-04 01:19:50,803,19.766
2024-12-04 01:19:50,804,17.787
2024-12-04 01:19:50,805,19.680
2024-12-04 01:19:50,806,19.657
2024-12-04 01:19:50,807,20.513
2024-12-04 01:19:50,808,19.327
2024-12-04 01:19:50,809,20.052
2024-12-04 01:19:50,810,18.994
2024-12-04 01:19:50,811,17.846
2024-12-04 01:19:50,812,20.908
2024-12-04 01:19:50,813,20.003
2024-12-04 01:19:50,814,16.996
2024-12-04 01:19:51,815,20.603
2024-12-04 01:19:51,816,20.040
2024-12-04 01:19:51,817,22.056
2024-12-04 01:19:51,818,20.397
2024-12-04 01:19:51,819,20.197
2024-12-04 01:19:51,820,19.341
2024-12-04 01:19:51,821,20.516
2024-12-04 01:19:51,822,19.571
2024-12-04 01:19:51,823,20.167
2024-12-04 01:19:51,824,20.493
2024-12-04 01:19:51,825,19.265
2024-12-04 01:19:51,826,17.587
2024-12-04 01:19:51,827,20.225
2024-12-04 01:19:51,828,20.243
2024-12-04 01:19:51,829,20.358
2024-12-04 01:19:51,830,19.509
2024-12-04 01:19:51,831,20.315
2024-12-04 01:19:52,832,20.142
2024-12-04 01:19:52,833,20.246
2024-12-04 01:19:52,834,19.448
2024-12-04 01:19:52,835,19.960
2024-12-04 01:19:52,836,16.230
2024-12-04 01:19:52,837,20.426
2024-12-04 01:19:52,838,20.854
2024-12-04 01:19:52,839,21.126
2024-12-04 01:19:52,840,19.811
2024-12-04 01:19:52,841,16.156
2024-12-04 01:19:52,842,20.324
2024-12-04 01:19:52,843,17.456
2024-12-04 01:19:52,844,21.028
2024-12-04 01:19:52,845,25.958
2024-12-04 01:19:52,846,19.121
2024-12-04 01:19:52,847,19.905
2024-12-04 01:19:52,848,19.016
2024-12-04 01:19:53,849,20.149
2024-12-04 01:19:53,850,20.162
2024-12-04 01:19:53,851,13.892
2024-12-04 01:19:53,852,18.335
2024-12-04 01:19:53,853,18.294
2024-12-04 01:19:53,854,20.004
2024-12-04 01:19:53,855,20.951
2024-12-04 01:19:53,856,14.119
2024-12-04 01:19:53,857,20.966
2024-12-04 01:19:53,858,20.842
2024-12-04 01:19:53,859,19.399
2024-12-04 01:19:53,860,20.671
2024-12-04 01:19:53,861,21.543
2024-12-04 01:19:53,862,20.044
2024-12-04 01:19:53,863,21.932
2024-12-04 01:19:53,864,17.468
2024-12-04 01:19:54,865,20.578
2024-12-04 01:19:54,866,16.812
2024-12-04 01:19:54,867,21.399
2024-12-04 01:19:54,868,21.969
2024-12-04 01:19:54,869,21.703
2024-12-04 01:19:54,870,21.228
2024-12-04 01:19:54,871,19.965
2024-12-04 01:19:54,872,21.743
2024-12-04 01:19:54,873,22.149
2024-12-04 01:19:54,874,21.091
2024-12-04 01:19:54,875,27.337
2024-12-04 01:19:54,876,21.760
2024-12-04 01:19:54,877,22.609
2024-12-04 01:19:54,878,19.520
2024-12-04 01:19:54,879,20.553
2024-12-04 01:19:54,880,23.201
2024-12-04 01:19:54,881,23.666
2024-12-04 01:19:55,882,22.426
2024-12-04 01:19:55,883,22.029
2024-12-04 01:19:55,884,21.951
2024-12-04 01:19:55,885,21.894
2024-12-04 01:19:55,886,21.689
2024-12-04 01:19:55,887,14.805
2024-12-04 01:19:55,888,22.049
2024-12-04 01:19:55,889,19.585
2024-12-04 01:19:55,890,14.645
2024-12-04 01:19:55,891,27.726
2024-12-04 01:19:55,892,21.817
2024-12-04 01:19:55,893,27.524
2024-12-04 01:19:55,894,27.578
2024-12-04 01:19:55,895,14.606
2024-12-04 01:19:55,896,21.642
2024-12-04 01:19:55,897,14.964
2024-12-04 01:19:55,898,19.869
2024-12-04 01:19:56,899,22.596
2024-12-04 01:19:56,900,27.790
2024-12-04 01:19:56,901,22.140
2024-12-04 01:19:56,902,16.689
2024-12-04 01:19:56,903,22.351
2024-12-04 01:19:56,904,20.747
2024-12-04 01:19:56,905,21.959
2024-12-04 01:19:56,906,20.966
2024-12-04 01:19:56,907,22.284
2024-12-04 01:19:56,908,21.880
2024-12-04 01:19:56,909,14.877
2024-12-04 01:19:56,910,22.145
2024-12-04 01:19:56,911,15.005
2024-12-04 01:19:56,912,21.944
2024-12-04 01:19:56,913,19.914
2024-12-04 01:19:56,914,18.660
2024-12-04 01:19:57,915,22.863
2024-12-04 01:19:57,916,23.399
2024-12-04 01:19:57,917,22.634
2024-12-04 01:19:57,918,18.766
2024-12-04 01:19:57,919,21.931
2024-12-04 01:19:57,920,21.371
2024-12-04 01:19:57,921,22.501
2024-12-04 01:19:57,922,22.598
2024-12-04 01:19:57,923,19.177
2024-12-04 01:19:57,924,22.566
2024-12-04 01:19:57,925,21.347
2024-12-04 01:19:57,926,22.547
2024-12-04 01:19:57,927,23.115
2024-12-04 01:19:57,928,20.824
2024-12-04 01:19:57,929,22.897
2024-12-04 01:19:57,930,15.525
2024-12-04 01:19:57,931,22.068
2024-12-04 01:19:58,932,21.098
2024-12-04 01:19:58,933,20.039
2024-12-04 01:19:58,934,25.487
2024-12-04 01:19:58,935,15.999
2024-12-04 01:19:58,936,19.345
2024-12-04 01:19:58,937,18.118
2024-12-04 01:19:58,938,23.277
2024-12-04 01:19:58,939,22.632
2024-12-04 01:19:58,940,23.211
2024-12-04 01:19:58,941,23.306
2024-12-04 01:19:58,942,22.534
2024-12-04 01:19:58,943,24.383
2024-12-04 01:19:58,944,21.453
2024-12-04 01:19:58,945,23.018
2024-12-04 01:19:58,946,22.807
2024-12-04 01:19:58,947,23.854
2024-12-04 01:19:59,948,23.226
2024-12-04 01:19:59,949,24.309
2024-12-04 01:19:59,950,17.381
2024-12-04 01:19:59,951,23.971
2024-12-04 01:19:59,952,24.900
2024-12-04 01:19:59,953,23.628
2024-12-04 01:19:59,954,23.493
2024-12-04 01:19:59,955,23.280
2024-12-04 01:19:59,956,23.547
2024-12-04 01:19:59,957,24.374
2024-12-04 01:19:59,958,16.043
2024-12-04 01:19:59,959,15.791
2024-12-04 01:19:59,960,21.156
2024-12-04 01:19:59,961,20.801
2024-12-04 01:19:59,962,23.327
2024-12-04 01:19:59,963,23.746
2024-12-04 01:19:59,964,23.893
2024-12-04 01:20:00,965,21.791
2024-12-04 01:20:00,966,24.162
2024-12-04 01:20:00,967,23.247
2024-12-04 01:20:00,968,21.190
2024-12-04 01:20:00,969,24.079
2024-12-04 01:20:00,970,24.370
2024-12-04 01:20:00,971,23.882
2024-12-04 01:20:00,972,23.228
2024-12-04 01:20:00,973,22.526
2024-12-04 01:20:00,974,20.482
2024-12-04 01:20:00,975,23.976
2024-12-04 01:20:00,976,23.612
2024-12-04 01:20:00,977,22.425
2024-12-04 01:20:00,978,22.617
2024-12-04 01:20:00,979,22.085
2024-12-04 01:20:00,980,24.214
2024-12-04 01:20:00,981,23.886
2024-12-04 01:20:01,982,24.169
2024-12-04 01:20:01,983,24.558
2024-12-04 01:20:01,984,22.901
2024-12-04 01:20:01,985,24.469
2024-12-04 01:20:01,986,24.151
2024-12-04 01:20:01,987,21.205
2024-12-04 01:20:01,988,22.337
2024-12-04 01:20:01,989,30.807
2024-12-04 01:20:01,990,22.373
2024-12-04 01:20:01,991,23.197
2024-12-04 01:20:01,992,22.796
2024-12-04 01:20:01,993,22.353
2024-12-04 01:20:01,994,19.205
2024-12-04 01:20:01,995,24.368
2024-12-04 01:20:01,996,19.914
2024-12-04 01:20:01,997,23.979
2024-12-04 01:20:02,998,19.866
2024-12-04 01:20:02,999,22.274
2024-12-04 01:20:02,1000,17.198
